User_Id,Place_Id,Place_Ratings,timestamp
81,360,5,965710781
81,248,2,965705942
81,181,1,965706507
81,243,2,965707724
81,135,3,965706389
81,378,5,965705117
81,120,1,965704281
82,405,2,965703834
82,263,3,965703915
82,428,1,965707669
82,70,5,965706839
82,286,2,965708059
82,393,5,965705322
82,387,5,965708217
82,412,1,965709172
82,154,2,965703973
82,433,4,965708339
82,368,4,965707724
82,206,2,965706728
82,39,4,965708002
82,159,1,965708132
82,33,4,965703727
82,348,5,965709172
82,298,1,965707576
82,236,4,965704056
82,333,2,965704304
82,425,5,965707769
82,321,5,965706045
82,297,1,965707518
82,402,5,965705896
82,70,2,965709068
83,406,1,965707487
83,13,2,965707828
83,159,2,965709172
83,106,4,965703915
83,345,4,965704904
83,271,4,965704281
83,54,5,965703853
83,274,1,965706140
83,82,3,965706250
83,374,2,965706140
83,283,5,965709534
83,130,3,965711106
83,379,2,965709172
83,173,4,965706484
83,299,3,965706525
83,152,1,965702660
83,277,5,965709025
83,320,4,965703674
83,394,1,965704304
83,209,1,965706297
83,64,2,965706615
83,169,3,965705195
83,101,3,965706276
83,415,1,965710092
83,421,4,965704952
83,260,1,965707889
83,184,1,965706728
83,208,4,965704248
83,48,5,965712882
83,228,4,965710671
83,204,4,965704304
83,189,5,965710671
84,169,1,965711039
84,402,1,965701107
84,196,5,965703756
84,220,3,965706114
84,290,1,965706507
84,52,5,965706592
84,342,3,965705822
84,286,4,965707637
84,262,5,965704355
84,368,2,965706615
84,26,3,965706636
84,360,4,965711529
84,266,1,965707828
84,97,4,965712882
84,184,2,965705219
84,131,2,965710914
84,156,2,965709068
84,338,5,965706415
84,423,4,965705263
84,69,4,965711342
84,347,5,965706019
84,323,4,965705347
84,309,5,965707576
84,171,4,965705347
84,239,5,965707419
84,202,4,965705896
84,186,3,965706337
84,296,1,965707016
84,179,4,965706592
84,410,1,965707044
84,104,1,965707518
84,334,4,965707576
84,405,4,965706907
84,276,4,965703940
84,304,3,965709144
84,257,3,965705784
85,104,3,965706415
85,45,5,965706592
85,28,1,965706548
85,33,4,965709785
85,388,3,965706438
85,280,1,965707101
85,348,1,965706337
85,236,1,965706771
85,377,1,965703915
85,164,3,965711873
85,108,3,965710039
85,103,4,965704304
85,398,4,965703698
85,374,1,965708098
85,211,5,965706209
85,156,4,965705405
85,40,1,965712410
85,54,2,965707724
85,132,3,965706365
85,155,4,965706748
85,264,2,965707552
85,284,5,965711184
85,291,2,965708132
85,351,1,965706683
85,65,1,965706185
85,159,2,965705195
85,197,5,965706728
85,261,1,965709500
85,210,5,965706592
86,79,5,965705383
86,310,1,965704904
86,174,4,965708587
86,160,1,965706415
86,11,5,965703605
86,295,3,965706365
86,229,4,965706839
86,361,5,965711649
86,187,3,965705117
86,158,3,965705422
86,231,3,965705018
86,184,4,965704281
86,62,2,965703756
86,425,3,965703674
86,351,2,965703727
86,160,5,965704033
86,44,5,965704127
86,95,4,965704999
86,127,1,965703853
86,166,1,965704033
86,106,5,965706592
86,155,1,965709025
86,180,3,965706839
86,250,4,965703915
86,176,3,965705845
86,420,3,965704111
86,376,1,965706636
86,27,5,965707101
86,221,2,965704999
86,193,1,965704931
86,290,3,965705195
86,337,5,965705383
86,338,1,965708653
86,362,2,965711529
86,160,4,965706484
86,220,2,965707746
86,207,4,965704974
86,312,1,965705405
86,310,5,965710565
86,208,3,965711106
86,39,1,965705822
86,1,4,965705802
87,203,3,965705301
87,235,1,965704248
87,165,5,965711413
87,347,4,965705572
87,153,4,965706795
87,232,4,965701107
87,411,5,965710019
87,389,2,965706525
87,72,2,965711793
87,332,4,965709047
87,163,4,965702994
87,122,4,965706684
87,119,1,965706185
87,5,4,965706365
87,421,2,965706068
87,220,3,965707828
87,258,1,965705195
87,169,1,965703885
87,108,2,965705137
87,5,3,965706337
87,45,3,965709500
87,5,5,965705867
87,161,4,965705867
87,166,4,965708360
87,307,2,965703109
87,354,3,965703674
87,167,4,965703785
87,373,3,965709047
87,373,3,965705322
87,300,5,965705619
87,43,1,965711873
87,338,1,965705117
88,85,1,965705301
88,355,3,965708339
88,13,1,965703727
88,118,2,965703811
88,283,2,965709047
88,107,1,965705619
88,135,4,965706092
88,25,2,965706438
88,34,3,965711039
88,341,2,965707487
88,94,3,965706163
88,150,5,965711994
88,361,3,965711769
88,322,2,965711481
88,30,1,965703674
88,236,1,965706045
88,287,1,965703033
88,165,1,965703061
88,348,3,965706297
88,12,4,965711014
88,357,2,965705784
88,353,1,965705917
88,210,3,965712018
88,78,2,965705725
88,403,1,965703084
88,206,1,965703834
88,214,3,965703727
89,317,4,965703010
89,149,4,965703443
89,357,2,965710957
89,277,4,965708982
89,375,3,965711529
89,249,5,965703061
89,149,3,965703061
89,402,4,965707552
89,233,3,965707419
89,383,1,965708339
89,408,1,965706068
89,30,1,965706967
89,104,4,965706209
89,68,3,965711810
89,180,2,965706703
89,430,3,965706592
89,313,2,965705040
89,192,2,965703940
89,70,5,965703084
89,299,1,965703299
89,144,2,965703061
89,48,1,965706484
89,32,3,965703425
89,41,4,965703084
89,116,5,965703061
89,31,3,965706140
89,156,5,965705725
90,108,2,965710720
90,126,1,965707828
90,263,2,965704375
90,127,3,965707983
90,29,4,965707983
90,263,5,965705896
90,283,3,965706019
90,323,5,965706276
90,417,2,965709047
90,56,4,965703973
90,221,4,965703299
90,49,2,965701125
90,336,4,965705661
90,342,3,965705784
90,375,1,965704355
90,181,1,965706365
90,308,3,965706185
90,128,4,965703458
90,406,1,965704331
90,108,2,965703583
90,326,2,965704931
90,328,3,965706839
90,215,2,965704304
90,401,3,965703200
90,6,1,965704652
90,139,3,965703269
90,32,2,965704331
90,140,1,965707137
90,201,3,965704904
90,225,3,965706907
90,158,2,965706548
91,376,4,965711106
91,318,2,965703236
91,13,5,965703299
91,174,5,965706019
91,226,3,965703269
91,383,5,965703221
91,130,1,965704618
91,221,4,965706389
91,33,4,965704999
91,8,5,965710781
91,425,1,965703221
91,143,3,965711794
91,286,3,965706415
91,208,5,965702805
91,430,2,965705943
91,232,1,965706114
91,412,4,965702805
91,110,3,965702776
91,25,1,965703646
91,430,3,965705784
91,419,2,965712238
91,4,1,965702660
91,223,4,965711156
91,76,5,965702660
91,322,4,965706728
91,323,2,965703756
91,262,1,965703811
91,307,1,965703756
91,23,1,965703756
91,222,5,965710092
91,405,2,965711128
91,222,4,965711769
91,88,2,965706748
91,208,4,965702842
91,98,2,965706276
91,130,2,965702940
91,405,1,965702866
91,169,2,965702776
91,143,5,965702777
91,146,5,965702843
91,298,5,965702777
91,156,2,965711184
92,156,5,965703915
92,142,4,965702923
92,405,5,965702905
92,285,4,965702777
92,380,3,965702954
92,301,1,965702843
92,226,3,965704079
92,209,4,965706415
92,97,5,965702777
92,370,2,965702843
92,5,3,965711413
92,250,4,965704999
92,248,4,965705219
92,235,3,1054038313
92,237,5,1054038422
92,228,4,1054038425
92,258,3,1054038093
92,169,5,1054038357
92,346,3,1054038320
92,126,3,1054038381
92,266,1,1054038398
92,8,5,1054038142
92,385,1,1054038283
92,150,4,1054038216
92,309,5,1054038067
92,61,5,1054038162
92,69,4,1054038128
92,105,5,1054038279
92,142,3,1054038059
92,386,4,1054038083
92,171,5,1054038060
92,87,1,1054038175
92,62,1,1054038185
92,259,3,1054038318
92,205,2,1054038502
92,171,1,1054038251
92,60,3,1054038390
92,420,5,1054038259
93,187,3,1054147395
93,143,3,1054036277
93,200,2,1054038078
93,49,4,1054038204
93,269,2,1054038376
93,264,2,1054038180
93,15,2,1054038219
93,341,5,1054038254
93,358,4,1054038336
93,329,4,1054038421
93,431,5,1054038135
93,85,5,1054038107
93,192,5,1054038076
93,304,2,1054038189
93,207,1,1054038374
93,306,4,1054038326
93,81,1,1054038130
93,232,4,1054147359
93,37,5,1054038071
93,167,3,1054147512
93,129,4,1054038065
93,426,5,1054038506
93,309,2,1054038160
93,80,5,1054036254
93,437,5,1054038378
93,367,1,1054147442
93,284,2,1054147467
93,43,1,1054038387
93,345,5,1054038231
93,131,3,1054038258
93,411,1,1054036240
93,17,3,1054038355
93,29,2,1054036210
93,260,3,1054038097
93,349,5,1054038348
93,370,2,1054147380
93,411,1,1054038151
93,434,4,1054036200
94,373,3,1054038166
94,345,1,1054038365
94,104,2,1054038325
94,234,1,1054036164
94,413,2,1054038343
94,249,3,1054038081
94,123,2,1054038091
94,53,3,1054038138
94,151,2,1054038103
94,220,2,1054038493
94,268,3,1054038136
94,400,5,1054038249
94,318,1,1054038269
94,45,5,1054147515
94,307,4,1054038145
94,427,4,1054036178
94,250,3,1054038315
94,300,3,1054147519
94,225,3,1054038124
94,115,5,1054038148
94,214,2,1054038233
94,2,5,1054038165
94,10,4,1054036297
94,342,3,1054038140
94,265,1,1054147430
94,70,5,1054038063
94,421,2,1054038545
94,381,2,1054038297
94,120,4,1054147376
94,92,2,1054036168
94,246,2,1054147479
94,409,3,1054038187
94,140,5,1054038561
94,415,1,1054036268
94,223,4,1054038446
94,416,5,1054147419
94,235,4,1054038106
95,128,3,1054036192
95,116,4,1054036159
95,157,5,1054038534
95,130,2,1054147411
95,278,3,1054038485
95,246,4,1054038099
95,260,4,1054038084
95,17,3,1054038435
95,119,2,1054038115
95,46,5,1054037310
95,311,5,1054147217
95,378,3,1054037596
95,310,3,1054038057
95,275,4,1054038117
95,6,2,1054038201
95,268,1,1054037151
95,112,5,1054037584
95,355,4,1054038460
95,244,1,1054038288
95,266,4,1054037270
95,369,2,1054037253
95,47,3,1054037573
95,315,4,1054037346
95,343,4,1054147384
95,157,3,1054147183
95,81,4,1054037706
95,339,3,1054037169
95,389,3,1054037838
96,74,4,1054147285
96,219,3,1054037231
96,238,2,1054147299
96,188,5,1054037147
96,295,3,1054037352
96,229,1,1054147193
96,330,1,1054037759
96,113,3,1054037246
96,402,2,1054037964
96,106,1,1054037657
96,307,1,1054036184
96,416,5,1054037203
96,114,1,1054037160
96,403,1,1054147174
96,76,2,1054147198
96,350,2,1054037622
96,36,3,1054037831
96,208,3,1054037862
96,142,5,1054037305
96,279,3,1054037208
96,172,2,1054147273
96,203,2,1054037132
96,196,3,1054037249
96,347,4,1054037081
96,379,4,1054036206
96,210,1,1054147190
96,49,5,1054036290
96,101,2,1054037969
96,249,3,1054147453
96,258,5,1054037695
96,42,4,1054038271
96,86,2,1054037824
96,80,3,1054147312
96,264,4,1054037196
97,31,3,1054037511
97,366,5,1054037200
97,3,1,1054147293
97,61,1,1054147230
97,266,1,1054037117
97,376,4,1054037213
97,174,4,1054147265
97,378,4,1054147210
97,206,1,1054038539
97,298,3,1054147289
97,263,5,1054037557
97,371,3,1054037504
97,270,4,1054037158
97,223,2,1054037907
97,34,3,1054037488
97,266,4,1054037667
97,208,2,1054038247
97,183,3,1054147250
97,276,1,1054037434
97,151,3,1054147258
97,177,5,1054037671
97,372,5,1054037502
97,218,4,1054037141
97,381,4,1054037534
97,49,5,1054037390
97,394,4,1054037095
97,278,2,1054037616
97,371,4,1054037528
97,26,3,1054037303
97,151,2,1054037367
97,42,2,1054037653
97,150,2,1054037089
97,218,2,1054037243
97,306,4,1054037324
97,113,5,1054037364
97,71,2,1054037593
97,367,4,1054037162
97,232,4,1054037101
97,81,2,1054037401
97,25,2,1054037384
97,234,2,1054037122
98,325,2,1054038111
98,2,3,1054037644
98,303,2,1054037913
98,225,3,1054037258
98,419,5,1054147243
98,255,1,1054037273
98,105,5,1054037084
98,190,2,1054147317
98,374,4,1054037241
98,81,3,1054037333
98,226,2,1054147227
98,341,2,1054037110
98,18,1,1054037279
98,428,4,1054037857
98,404,2,1054037115
98,356,2,1054147287
98,42,3,1054037494
98,219,2,1054037284
98,338,3,1054037842
98,437,2,1054147297
98,196,5,1054037190
98,77,3,1054037295
98,107,1,1054037411
98,112,2,1054147413
98,65,4,1054037720
98,15,4,1054037077
98,391,5,1054037144
98,381,2,1054037112
98,373,5,1054037184
98,254,3,1054036826
98,241,5,1054036804
98,217,4,1054036811
99,84,4,1054036794
99,272,4,1054036780
99,199,5,1054036670
99,337,1,1054036616
99,45,3,1054036623
99,224,3,1054147505
99,323,4,1054147167
99,311,1,1407618878
99,424,1,1419795031
99,371,2,1403459783
99,280,1,1419795052
99,377,5,1419795113
99,70,3,1376822969
99,111,5,1376822924
99,190,5,1376823315
99,232,4,1418846918
99,437,4,1376823399
99,66,4,1417378080
99,277,5,1436989949
99,115,4,1500701533
99,182,5,1376823342
99,394,3,1407617845
99,415,4,1418063557
99,314,4,1407617838
99,76,4,1376823264
99,338,2,1403461004
99,173,2,1418063303
99,350,4,1407617852
99,68,5,1452052129
99,183,1,1418063134
99,44,3,1376823478
99,317,1,1407618992
99,59,4,1418846818
99,244,2,1419795406
99,288,4,1407617864
99,84,1,1403637454
99,134,3,1419794740
99,206,5,1412967983
99,156,4,1423422395
99,215,5,1412968166
99,94,3,1452052029
99,356,2,1376823648
99,53,5,1500701864
100,285,2,1418063296
100,340,3,1403459916
100,415,1,1403460820
100,399,3,1417378082
100,93,3,1419795311
100,364,3,1417378078
100,326,1,1419795364
100,48,5,1428775441
100,128,5,1418932215
100,429,2,1436989924
100,108,3,1428775428
100,252,1,1407617830
100,425,5,1417378089
100,255,5,1418063292
100,83,2,1468113524
100,114,2,1403460635
100,346,3,1418846999
100,157,5,1452052059
100,298,2,1407617833
100,289,1,1418932074
100,189,1,1418846922
100,211,1,1376823419
100,274,4,1419025142
100,413,2,1418847014
100,88,3,1418847026
100,437,2,1376823286
100,303,2,1418847031
100,102,5,1412968210
100,1,1,1417378095
101,21,2,1418063227
101,327,3,1428775446
101,218,3,1500701912
101,391,3,1376822671
101,306,2,1403460900
101,271,3,1441393080
101,161,1,1500701981
101,65,3,1412967978
101,89,1,1441826867
101,7,3,1441826921
101,220,3,1376823423
101,430,1,1376822727
101,436,5,1418847038
101,102,1,1441393000
101,147,4,1423422347
101,347,5,1412967877
101,83,5,1376823011
101,430,3,1412967844
101,279,4,1468113361
101,320,3,1418063222
101,36,5,1417378450
101,156,3,1427558183
101,361,1,1419025163
101,423,3,1376823724
101,420,3,1407617856
101,164,4,1500701951
101,387,3,1376823007
102,352,2,1403460436
102,259,2,1403460837
102,83,3,1441392960
102,272,5,1418846927
102,60,5,1403460424
102,327,2,1403460596
102,53,3,1403460427
102,42,2,1500701906
102,153,3,1441392954
102,303,1,1376823280
102,90,5,1403459790
102,168,2,1403459797
102,390,2,1403460842
102,333,5,1403460828
102,387,2,1441393015
102,82,5,1407617678
102,113,1,1376822996
102,423,1,1419795374
102,315,5,1407617774
102,175,2,1407617682
102,398,3,1419794797
102,111,3,1436989941
102,346,5,1403459815
102,220,4,1376823417
102,61,1,1403460850
102,432,3,1403459821
102,231,3,1403459801
102,211,3,1403459833
102,168,1,1468113456
102,158,1,1441392970
102,149,1,1403460977
102,40,2,1403460993
102,353,3,1421521749
102,275,3,1403460840
102,78,2,1418063141
103,169,5,1403460891
103,145,3,1419794718
103,209,1,1441826878
103,341,5,1418932197
103,403,1,1412967924
103,142,2,1441393840
103,204,5,1419025398
103,342,5,1419794704
103,175,3,1376823473
103,198,1,1500701884
103,29,1,1403459884
103,166,4,1376823727
103,144,3,1418932236
103,400,4,1418932147
103,365,5,1403460880
103,198,1,1403460991
103,5,2,1419025153
103,216,1,1407617661
103,75,3,1468113409
103,163,1,1452052112
103,77,2,1468113551
103,135,2,1441826946
103,168,5,1403459855
103,331,1,1412967834
103,333,4,1418932153
103,110,2,1376823441
103,19,5,1403459874
103,244,2,1407617614
103,227,1,1403460925
103,121,4,1418932149
103,90,4,1376822796
103,329,3,1419025155
103,321,3,1421521738
104,294,2,1500702115
104,265,2,1419794816
104,336,3,1418063571
104,351,4,1403459840
104,199,4,1376823470
104,386,2,1419795351
104,235,4,1421521954
104,119,1,1468113479
104,313,4,1403459862
104,313,2,1417378457
104,324,3,1412967530
104,366,3,1419025150
104,316,1,1452052088
104,6,5,1468113476
104,155,4,1403460592
104,367,2,1403459807
104,393,2,1403459786
104,185,2,1419794804
104,35,1,1419025402
104,41,4,1412968057
104,315,2,1407617755
104,27,3,1418063157
104,291,5,1441826943
104,85,1,1418063518
104,308,5,1407617301
104,302,1,1441826871
104,146,3,1418063030
104,33,3,1441393027
104,114,3,1421521732
104,275,3,1403459871
104,349,3,1418063547
104,94,5,1500701995
104,127,4,1418063364
105,120,1,1421521760
105,181,1,1427558524
105,343,2,1418926520
105,318,5,1500701989
105,194,3,1468113492
105,1,5,1419025243
105,31,1,1417378092
105,66,2,1413055282
105,321,4,1468113421
105,366,4,1441826836
105,247,5,1468113413
105,329,2,1468113542
105,296,4,1407617697
105,26,4,1468113445
105,270,1,1468114330
105,294,5,1376823734
105,335,4,1418926598
105,236,1,1403460886
105,362,3,1468113305
105,302,3,1427558491
105,178,4,1418932060
105,353,3,1423422539
105,69,5,1428775459
105,334,4,1418063317
105,140,2,1419794605
105,109,1,1419794505
105,192,5,1403460908
105,328,5,1500701943
105,143,3,1418063254
105,69,2,1417378121
105,414,3,1376823741
105,419,5,1452051990
105,93,5,1417378446
105,279,5,1452052044
105,344,2,1418063085
105,335,5,1418846853
105,3,5,1403460883
105,230,5,1427558171
105,60,5,1403637459
105,314,1,1403460418
105,86,4,1468113351
105,342,4,1427558503
105,343,3,1412967989
106,424,2,1427558186
106,131,5,1441826928
106,319,1,1468113562
106,430,5,1376823495
106,348,2,1441393230
106,295,5,1418063513
106,271,3,1419025209
106,156,3,1376823737
106,122,5,1421521751
106,325,2,1412967541
106,337,4,1427558545
106,233,2,1423422271
106,389,1,1500702119
106,234,2,1468113607
106,186,1,1468113389
106,63,2,1423422268
106,395,4,1412967546
106,5,2,1419794800
106,27,1,1419794430
106,54,5,1468113374
106,432,4,1419794523
106,354,1,1407617748
106,238,2,1500701830
106,210,3,1418926516
106,153,5,1468113535
106,331,2,1419025406
106,9,1,1412967862
106,167,3,1441826981
106,35,4,1468113532
106,46,5,1452051960
106,365,2,1418847046
106,386,3,1419795394
106,37,5,1376823744
106,189,4,1419794924
107,35,3,1468113317
107,265,5,1418063012
107,79,3,1423422284
107,11,2,1419795323
107,268,4,1441826938
107,258,3,1418847003
107,188,4,1468113385
107,407,2,1412968153
107,231,2,1419025376
107,282,4,1441393020
107,348,2,1419794777
107,10,2,1427558538
107,20,4,1452052079
107,401,3,1500701875
107,219,2,1418926532
107,39,1,1419025199
107,343,5,1419795367
107,319,2,1419794453
107,143,5,1418846850
107,185,3,1427558206
107,104,3,1418846865
107,197,4,1427558240
107,88,1,1421521681
107,192,2,1418932202
107,407,4,1418063166
107,368,2,1436989953
107,7,2,1468113498
107,230,3,1412967987
107,233,5,1441393049
107,140,2,1418926552
107,277,1,1441393053
107,329,2,1418063440
107,294,4,1468113329
107,240,5,1419795371
107,180,5,1418063237
107,23,4,1468113336
107,308,4,1423422327
107,57,1,1468114339
107,174,1,1427558499
107,93,3,1427558669
108,26,4,1423422377
108,192,2,1419794692
108,220,4,1468113332
108,141,5,1418062991
108,43,1,1419794434
108,114,5,1441826957
108,291,3,1418063017
108,139,5,1418063462
108,250,4,1419795339
108,244,1,1500701958
108,416,5,1468114333
108,418,1,1376823135
108,395,5,1418846981
108,252,3,1441826975
108,4,1,1418063469
108,361,4,1427558933
108,206,3,1441393005
108,206,2,1376823593
108,50,2,1376823571
108,424,4,1403461682
108,35,2,1418932178
108,367,3,1403460734
108,140,2,1403460742
108,146,3,1403460687
108,208,3,1403460758
108,384,3,1403461849
108,331,5,1403460773
108,233,1,1376823555
108,287,2,1403460755
108,132,5,1376823528
108,165,5,1403460744
108,140,4,1403460713
108,80,2,1403460501
108,392,5,1403460671
108,285,3,1403460712
109,358,3,1403460774
109,178,5,1403460491
109,120,1,1403461701
109,365,2,1403461833
109,318,5,1403460683
109,352,5,1418846905
109,184,3,1403460183
109,210,2,1403460178
109,294,3,1403460685
109,53,5,1403459964
109,303,5,1403460691
109,307,2,1403459951
109,193,3,1418846877
109,47,2,1418063180
109,88,3,1403460679
109,311,4,1418063184
109,5,5,1403460188
109,429,4,1500701759
109,408,1,1468113609
109,267,4,1403461870
109,86,5,1403460482
109,282,3,1423422297
109,235,1,1403460135
109,177,2,1403460128
109,100,4,1403460101
109,336,5,1407619805
109,184,1,1403460142
110,184,4,1468113465
110,355,1,1407617738
110,302,3,1412967458
110,317,2,1403460536
110,29,1,1403460530
110,2,2,1403460346
110,388,4,1439751899
110,332,3,1403460002
110,423,1,1418063411
110,339,4,1500701849
110,185,4,1418063384
110,290,2,1412967449
110,17,3,1468113309
110,113,4,1419794281
110,199,5,1452052151
110,207,3,1441393892
110,434,3,1441393075
110,233,2,1418063541
110,123,4,1423422308
110,107,4,1452051997
110,29,3,1418063202
110,79,5,1468113298
110,410,1,1419794255
110,235,2,1419794206
110,251,1,1419794218
110,37,3,1418063173
110,248,2,1419793939
110,197,4,1468113211
111,418,1,1419794090
111,255,3,1419794135
111,31,4,1436989603
111,133,3,1452051525
111,256,5,1441392878
111,300,5,1452052163
111,297,1,1452052140
111,121,1,1483340695
111,242,4,1500701517
111,428,4,1500701836
111,25,3,1452051910
111,233,1,1436989795
111,4,3,1436989597
111,328,3,1436989206
111,258,5,1439752061
111,387,4,1441392913
111,176,5,1452051811
111,63,4,1500701506
111,119,4,1436989145
111,254,5,1436989124
111,61,3,1452051788
111,131,3,1452051829
111,177,5,1500701931
111,279,4,1436989816
111,351,2,1441394002
111,40,4,1441394001
111,428,2,1441393919
112,435,1,1441393974
112,424,5,1452051867
112,221,3,1452051514
112,70,4,1452051884
112,391,4,1452051802
112,82,1,1452051859
112,288,4,1500701826
112,343,4,1468113965
112,26,3,1468113939
112,149,2,1500701551
112,92,2,1500702132
112,76,4,1483340772
112,317,4,1483340756
112,426,5,1500701525
112,90,1,1500701559
112,351,5,1500701120
112,8,4,1268330607
112,271,1,1268726081
112,197,3,1268726368
112,267,1,1268726193
112,411,2,1268726309
112,149,2,1268726271
112,33,2,1268726337
112,355,3,1268726053
112,27,2,1268726374
112,430,4,1268330594
112,159,5,1268330620
112,35,1,1268726043
112,22,1,1268726061
112,259,5,1268330584
113,354,4,1268330627
113,373,3,1268726085
113,118,5,1268726093
113,259,3,1268726211
113,7,3,1268726071
113,181,1,1268726047
113,46,1,1268726113
113,14,4,1268726778
113,145,2,1268726106
113,4,5,1268727393
113,37,2,1268727157
113,96,2,1268726837
113,16,3,1268726317
113,427,5,1268726758
113,218,4,1268727100
113,237,2,1268726799
113,228,4,1268726741
113,171,5,1268727180
113,34,1,1268726490
113,55,2,1268727454
113,34,1,1268726967
113,47,4,1268726600
113,74,2,1268727375
113,116,5,1268727442
113,401,4,1268726990
113,231,1,1268726251
113,435,5,1268727353
113,98,2,1268727056
113,215,1,1268727162
113,255,5,1268727177
113,365,1,1268727381
113,38,5,1268727450
113,218,4,1268726826
113,287,5,1268726814
113,171,4,1268727068
114,374,2,1268726358
114,333,2,1268726753
114,81,3,1268727332
114,68,3,1268726926
114,367,2,1268727433
114,320,4,1268726851
114,297,4,1268726636
114,157,2,1268726782
114,316,4,1268726811
114,239,2,1268726287
114,339,5,1268726531
114,415,2,1268726785
114,173,1,1268726944
114,167,3,1268727113
114,319,5,1268727389
114,41,1,1268726866
114,325,3,1268727348
114,180,2,1268726703
114,190,2,1268727357
114,391,5,1268726686
114,37,2,1268726523
114,324,5,1268726502
114,280,4,1268727239
114,166,5,1268726235
114,414,1,1268726623
114,252,2,1268726958
114,263,5,1268727409
114,144,3,1268726871
114,47,3,1268726773
114,127,4,1268727279
114,323,2,1268726935
114,79,3,1268726734
114,282,5,1268727414
115,111,4,1268726712
115,106,3,1268726542
115,23,5,1268726520
115,377,3,1268726262
115,412,4,1268727326
115,336,2,1268726651
115,413,3,1268726807
115,203,4,1268726845
115,193,4,1268727137
115,217,3,1268727289
115,124,3,1268727474
115,172,3,1268726606
115,165,3,1268727308
115,387,4,1268726559
115,134,4,1268726349
115,18,5,1268727294
115,92,5,1268726640
115,151,2,1268726902
115,69,5,1268727214
115,147,5,1268727313
115,55,3,1268726549
115,429,5,1268726579
115,126,1,1268727036
115,178,3,1268727079
115,369,4,1268726299
116,91,3,1268726672
116,176,4,1268726278
116,30,3,1268726556
116,183,1,1268727244
116,359,3,1268726494
116,84,4,1268726512
116,172,3,1268727419
116,181,1,1268726748
116,242,4,1268726596
116,50,4,1268727107
116,5,2,1268726172
116,408,2,1268726132
116,320,3,1107342267
116,336,2,1107341574
116,259,3,1107341750
116,263,2,1107163741
116,402,5,1107164183
116,325,1,1107162721
116,82,3,1107162524
116,427,1,1107341697
116,366,2,1107163773
116,171,5,1107342187
116,288,2,1107164085
116,384,2,1107164178
116,400,4,1107342160
116,308,3,1107164433
116,240,1,1107162895
116,319,4,1107341586
116,25,5,1107164374
116,114,3,1107341701
116,21,1,1107163336
116,153,1,1107164206
116,43,3,1107164418
116,117,3,1107163409
116,298,2,1107164441
116,259,3,1107164855
116,173,2,1107162966
116,406,2,1107342203
116,191,1,1107164077
117,375,2,1107341620
117,368,2,1107163817
117,254,4,1107341920
117,369,4,1107163646
117,332,5,1107163763
117,93,2,1107341582
117,282,3,1107341788
117,185,2,1107341565
117,78,2,1107341571
117,230,3,1107162888
117,9,2,1107162640
117,226,4,1107164469
117,237,3,1107341579
117,218,4,1107341647
117,129,4,1107164383
117,120,1,1107163341
117,165,5,1107341684
117,307,4,1107163618
117,102,5,1107162927
117,383,3,1107162947
117,50,1,1107341801
117,167,1,1107162670
117,413,5,1107162687
117,346,5,1107341734
117,298,2,1107163719
117,29,1,1107341607
117,229,4,1107341726
117,379,4,1107163495
117,279,3,1107162632
117,159,1,1107342166
117,132,4,1107163869
117,261,5,1107341560
117,189,4,1107162645
117,159,5,1107162537
117,206,1,1107163578
117,360,1,1107163015
118,436,5,1107162759
118,431,2,1107341802
118,235,2,1107162960
118,157,4,1107164361
118,413,2,1107342210
118,265,4,1107162749
118,412,4,1107162552
118,345,5,1107163393
118,253,2,1107164093
118,426,3,1108703148
118,138,2,1107164153
118,354,1,1107162827
118,167,5,1107162744
118,80,2,1107162689
118,381,3,1107164425
118,419,5,1107164365
118,349,4,1107164068
118,21,4,1107164248
118,1,4,1107163724
118,243,1,1107341807
118,414,2,1107341855
118,323,4,1107164464
118,202,2,1107164225
118,417,1,1107162656
118,159,5,1107163815
118,400,4,1107341758
118,146,3,1107163706
118,8,2,1107164493
118,436,4,1107163755
118,424,4,1107164209
118,312,5,1107163583
118,352,2,1107163683
118,195,4,1107164450
118,73,1,1107163678
119,35,3,1107342139
119,14,1,1107163993
119,392,3,1107341765
119,272,2,1107341613
119,178,4,1107164874
119,378,1,1107163498
119,104,2,1107164480
119,34,5,1107163501
119,193,3,1107162696
119,398,3,1107163588
119,305,4,1107164073
119,175,4,1107164411
119,405,2,1107341955
119,24,3,1107163471
119,259,3,1107164119
119,241,1,1107164467
119,104,1,1107162995
119,17,2,1107341502
119,432,2,1107341862
119,246,4,1107164430
119,269,2,1107162877
119,49,1,1107163825
119,308,4,1107162817
119,295,5,1107164371
119,53,1,1458941767
119,118,4,1458942033
119,203,1,1458942023
120,169,5,1458941746
120,216,5,1458941225
120,343,3,1458942020
120,28,5,1458941812
120,285,4,1458941989
120,155,5,1458940987
120,311,3,1458941545
120,41,5,1458941837
120,352,4,1458941983
120,234,1,1458942040
120,61,1,1458941618
120,34,3,1458942032
120,40,3,1458941870
120,406,4,1458941008
120,285,5,1458941536
120,402,4,1458941742
120,393,3,1458942000
120,380,5,1458940991
120,177,2,1458943989
120,65,3,1458941866
120,379,5,1458941841
120,5,1,1458941643
120,325,2,1458941715
120,377,4,1458941213
120,11,2,1458941019
120,247,1,1458941784
120,15,1,1458942002
120,41,2,1458941929
120,36,3,1458940984
120,16,2,1458941924
120,297,2,1458941695
